"Sensor_Name","Date","sum(Hourly_Counts)"
"Flinders Street Station Underpass",2010-09-13,25856
"Flinders Street Station Underpass",2010-09-14,27341
"Flinders Street Station Underpass",2010-09-15,27165
"Flinders Street Station Underpass",2010-09-16,26835
"Flinders Street Station Underpass",2010-09-17,30248
"Flinders Street Station Underpass",2010-09-18,18945
"Flinders Street Station Underpass",2010-09-19,16185
"Flinders Street Station Underpass",2010-09-20,26285
"Flinders Street Station Underpass",2010-09-21,26765
"Flinders Street Station Underpass",2010-09-22,28822
"Flinders Street Station Underpass",2010-09-23,28609
"Flinders Street Station Underpass",2010-09-24,35486
"Flinders Street Station Underpass",2010-09-25,18860
"Flinders Street Station Underpass",2010-09-26,18883
"Flinders Street Station Underpass",2010-09-27,25530
"Flinders Street Station Underpass",2010-09-28,27476
"Flinders Street Station Underpass",2010-09-29,29213
"Flinders Street Station Underpass",2010-09-30,29047
"Flinders Street Station Underpass",2010-10-01,33943
"Flinders Street Station Underpass",2010-10-02,20855
"Flinders Street Station Underpass",2010-10-03,20808
"Flinders Street Station Underpass",2010-10-04,27502
"Flinders Street Station Underpass",2010-10-05,27129
"Flinders Street Station Underpass",2010-10-06,25627
"Flinders Street Station Underpass",2010-10-07,28209
"Flinders Street Station Underpass",2010-10-08,30786
"Flinders Street Station Underpass",2010-10-09,20376
"Flinders Street Station Underpass",2010-10-10,16251
"Flinders Street Station Underpass",2010-10-11,27426
"Flinders Street Station Underpass",2010-10-12,25709
"Flinders Street Station Underpass",2010-10-13,24308
"Flinders Street Station Underpass",2010-10-14,28472
"Flinders Street Station Underpass",2010-10-15,22602
"Flinders Street Station Underpass",2010-10-16,18065
"Flinders Street Station Underpass",2010-10-17,15378
"Flinders Street Station Underpass",2010-10-18,26351
"Flinders Street Station Underpass",2010-10-19,27672
"Flinders Street Station Underpass",2010-10-20,28803
"Flinders Street Station Underpass",2010-10-21,29156
"Flinders Street Station Underpass",2010-10-22,32256
"Flinders Street Station Underpass",2010-10-23,18280
"Flinders Street Station Underpass",2010-10-24,16302
"Flinders Street Station Underpass",2010-10-25,28551
"Flinders Street Station Underpass",2010-10-26,27049
"Flinders Street Station Underpass",2010-10-27,28056
"Flinders Street Station Underpass",2010-10-28,30073
"Flinders Street Station Underpass",2010-10-29,32185
"Flinders Street Station Underpass",2010-10-30,14797
"Flinders Street Station Underpass",2010-10-31,14436
"Flinders Street Station Underpass",2010-11-01,28901
"Flinders Street Station Underpass",2010-11-02,18389
"Flinders Street Station Underpass",2010-11-03,29117
"Flinders Street Station Underpass",2010-11-04,30728
"Flinders Street Station Underpass",2010-11-05,32030
"Flinders Street Station Underpass",2010-11-06,20719
"Flinders Street Station Underpass",2010-11-07,15798
"Flinders Street Station Underpass",2010-11-08,28139
"Flinders Street Station Underpass",2010-11-09,28914
"Flinders Street Station Underpass",2010-11-10,28336
"Flinders Street Station Underpass",2010-11-11,30030
"Flinders Street Station Underpass",2010-11-12,30697
"Flinders Street Station Underpass",2010-11-13,14068
"Flinders Street Station Underpass",2010-11-14,16640
"Flinders Street Station Underpass",2010-11-15,27479
"Flinders Street Station Underpass",2010-11-16,28996
"Flinders Street Station Underpass",2010-11-17,30728
"Flinders Street Station Underpass",2010-11-18,28364
"Flinders Street Station Underpass",2010-11-19,34967
"Flinders Street Station Underpass",2010-11-20,21697
"Flinders Street Station Underpass",2010-11-21,19222
"Flinders Street Station Underpass",2010-11-22,28675
"Flinders Street Station Underpass",2010-11-23,28880
"Flinders Street Station Underpass",2010-11-24,28432
"Flinders Street Station Underpass",2010-11-25,26910
"Flinders Street Station Underpass",2010-11-26,32418
"Flinders Street Station Underpass",2010-11-27,17673
"Flinders Street Station Underpass",2010-11-28,16652
"Flinders Street Station Underpass",2010-11-29,28490
"Flinders Street Station Underpass",2010-11-30,29447
"Flinders Street Station Underpass",2010-12-01,28501
"Flinders Street Station Underpass",2010-12-02,29878
"Flinders Street Station Underpass",2010-12-03,33548
"Flinders Street Station Underpass",2010-12-04,23005
"Flinders Street Station Underpass",2010-12-05,19404
"Flinders Street Station Underpass",2010-12-06,28539
"Flinders Street Station Underpass",2010-12-07,28355
"Flinders Street Station Underpass",2010-12-08,25291
"Flinders Street Station Underpass",2010-12-09,31417
"Flinders Street Station Underpass",2010-12-10,34964
"Flinders Street Station Underpass",2010-12-11,21999
"Flinders Street Station Underpass",2010-12-12,17972
"Flinders Street Station Underpass",2010-12-13,30954
"Flinders Street Station Underpass",2010-12-14,32405
"Flinders Street Station Underpass",2010-12-15,30834
"Flinders Street Station Underpass",2010-12-16,33671
"Flinders Street Station Underpass",2010-12-17,36512
"Flinders Street Station Underpass",2010-12-18,21174
"Flinders Street Station Underpass",2010-12-19,16278
"Flinders Street Station Underpass",2010-12-20,29311
"Flinders Street Station Underpass",2010-12-21,31471
"Flinders Street Station Underpass",2010-12-22,35128
"Flinders Street Station Underpass",2010-12-23,33719
"Flinders Street Station Underpass",2010-12-24,28188
"Flinders Street Station Underpass",2010-12-25,15089
"Flinders Street Station Underpass",2010-12-26,20133
"Flinders Street Station Underpass",2010-12-27,21276
"Flinders Street Station Underpass",2010-12-28,23392
"Flinders Street Station Underpass",2010-12-29,27687
"Flinders Street Station Underpass",2010-12-30,26195
"Flinders Street Station Underpass",2010-12-31,31444
"Flinders Street Station Underpass",2011-01-01,26967
"Flinders Street Station Underpass",2011-01-02,19080
"Flinders Street Station Underpass",2011-01-03,16815
"Flinders Street Station Underpass",2011-01-04,25824
"Flinders Street Station Underpass",2011-01-05,26670
"Flinders Street Station Underpass",2011-01-06,26426
"Flinders Street Station Underpass",2011-01-07,26851
"Flinders Street Station Underpass",2011-01-08,16490
"Flinders Street Station Underpass",2011-01-09,15743
"Flinders Street Station Underpass",2011-01-10,25034
"Flinders Street Station Underpass",2011-01-11,25963
"Flinders Street Station Underpass",2011-01-12,27388
"Flinders Street Station Underpass",2011-01-13,23594
"Flinders Street Station Underpass",2011-01-14,27955
"Flinders Street Station Underpass",2011-01-15,21151
"Flinders Street Station Underpass",2011-01-16,19266
"Flinders Street Station Underpass",2011-01-17,29047
"Flinders Street Station Underpass",2011-01-18,29632
"Flinders Street Station Underpass",2011-01-19,30980
"Flinders Street Station Underpass",2011-01-20,31899
"Flinders Street Station Underpass",2011-01-21,33614
"Flinders Street Station Underpass",2011-01-22,20965
"Flinders Street Station Underpass",2011-01-23,18808
"Flinders Street Station Underpass",2011-01-24,29426
"Flinders Street Station Underpass",2011-01-25,32185
"Flinders Street Station Underpass",2011-01-26,20537
"Flinders Street Station Underpass",2011-01-27,30240
"Flinders Street Station Underpass",2011-01-28,34066
"Flinders Street Station Underpass",2011-01-29,20368
"Flinders Street Station Underpass",2011-01-30,15219
"Flinders Street Station Underpass",2011-01-31,27207
"Flinders Street Station Underpass",2011-02-01,26742
"Flinders Street Station Underpass",2011-02-02,30077
"Flinders Street Station Underpass",2011-02-03,29366
"Flinders Street Station Underpass",2011-02-04,28330
"Flinders Street Station Underpass",2011-02-05,17720
"Flinders Street Station Underpass",2011-02-06,21923
"Flinders Street Station Underpass",2011-02-07,28682
"Flinders Street Station Underpass",2011-02-08,28607
"Flinders Street Station Underpass",2011-02-09,29774
"Flinders Street Station Underpass",2011-02-10,29408
"Flinders Street Station Underpass",2011-02-11,28695
"Flinders Street Station Underpass",2011-02-12,20452
"Flinders Street Station Underpass",2011-02-13,17190
"Flinders Street Station Underpass",2011-02-14,31221
"Flinders Street Station Underpass",2011-02-15,29271
"Flinders Street Station Underpass",2011-02-16,29191
"Flinders Street Station Underpass",2011-02-17,29992
"Flinders Street Station Underpass",2011-02-18,32403
"Flinders Street Station Underpass",2011-02-19,20551
"Flinders Street Station Underpass",2011-02-20,16355
"Flinders Street Station Underpass",2011-02-21,28030
"Flinders Street Station Underpass",2011-02-22,29503
"Flinders Street Station Underpass",2011-02-23,30649
"Flinders Street Station Underpass",2011-02-24,30980
"Flinders Street Station Underpass",2011-02-25,33396
"Flinders Street Station Underpass",2011-02-26,20520
"Flinders Street Station Underpass",2011-02-27,14539
"Flinders Street Station Underpass",2011-02-28,27876
"Flinders Street Station Underpass",2011-03-01,29575
"Flinders Street Station Underpass",2011-03-02,30135
"Flinders Street Station Underpass",2011-03-03,30718
"Flinders Street Station Underpass",2011-03-04,33119
"Flinders Street Station Underpass",2011-03-05,24263
"Flinders Street Station Underpass",2011-03-06,18700
"Flinders Street Station Underpass",2011-03-07,30320
"Flinders Street Station Underpass",2011-03-08,29365
"Flinders Street Station Underpass",2011-03-09,27982
"Flinders Street Station Underpass",2011-03-10,29454
"Flinders Street Station Underpass",2011-03-11,35283
"Flinders Street Station Underpass",2011-03-12,25635
"Flinders Street Station Underpass",2011-03-13,22146
"Flinders Street Station Underpass",2011-03-14,24004
"Flinders Street Station Underpass",2011-03-15,29669
"Flinders Street Station Underpass",2011-03-16,30253
"Flinders Street Station Underpass",2011-03-17,31637
"Flinders Street Station Underpass",2011-03-18,32805
"Flinders Street Station Underpass",2011-03-19,21575
"Flinders Street Station Underpass",2011-03-20,18522
"Flinders Street Station Underpass",2011-03-21,28401
"Flinders Street Station Underpass",2011-03-22,29467
"Flinders Street Station Underpass",2011-03-23,30121
"Flinders Street Station Underpass",2011-03-24,29153
"Flinders Street Station Underpass",2011-03-25,34028
"Flinders Street Station Underpass",2011-03-26,22451
"Flinders Street Station Underpass",2011-03-27,19237
"Flinders Street Station Underpass",2011-03-28,30858
"Flinders Street Station Underpass",2011-03-29,30759
"Flinders Street Station Underpass",2011-03-30,30330
"Flinders Street Station Underpass",2011-03-31,31326
"Flinders Street Station Underpass",2011-04-01,34640
"Flinders Street Station Underpass",2011-04-02,22040
"Flinders Street Station Underpass",2011-04-03,16315
"Flinders Street Station Underpass",2011-04-04,28523
"Flinders Street Station Underpass",2011-04-05,30640
"Flinders Street Station Underpass",2011-04-06,30835
"Flinders Street Station Underpass",2011-04-07,31344
"Flinders Street Station Underpass",2011-04-08,36105
"Flinders Street Station Underpass",2011-04-09,19239
"Flinders Street Station Underpass",2011-04-10,17443
"Flinders Street Station Underpass",2011-04-11,29468
"Flinders Street Station Underpass",2011-04-12,26359
"Flinders Street Station Underpass",2011-04-13,29557
"Flinders Street Station Underpass",2011-04-14,31035
"Flinders Street Station Underpass",2011-04-15,36146
"Flinders Street Station Underpass",2011-04-16,23178
"Flinders Street Station Underpass",2011-04-17,22540
"Flinders Street Station Underpass",2011-04-18,31123
"Flinders Street Station Underpass",2011-04-19,31795
"Flinders Street Station Underpass",2011-04-20,29129
"Flinders Street Station Underpass",2011-04-21,34142
"Flinders Street Station Underpass",2011-04-22,19055
"Flinders Street Station Underpass",2011-04-23,25445
"Flinders Street Station Underpass",2011-04-24,23239
"Flinders Street Station Underpass",2011-04-25,26363
"Flinders Street Station Underpass",2011-04-26,19889
"Flinders Street Station Underpass",2011-04-27,27963
"Flinders Street Station Underpass",2011-04-28,29391
"Flinders Street Station Underpass",2011-04-29,31222
"Flinders Street Station Underpass",2011-04-30,21367
"Flinders Street Station Underpass",2011-05-01,17400
"Flinders Street Station Underpass",2011-05-02,27849
"Flinders Street Station Underpass",2011-05-03,29625
"Flinders Street Station Underpass",2011-05-04,28715
"Flinders Street Station Underpass",2011-05-05,29379
"Flinders Street Station Underpass",2011-05-06,33063
"Flinders Street Station Underpass",2011-05-07,20131
"Flinders Street Station Underpass",2011-05-08,15974
"Flinders Street Station Underpass",2011-05-09,27304
"Flinders Street Station Underpass",2011-05-10,27933
"Flinders Street Station Underpass",2011-05-11,25759
"Flinders Street Station Underpass",2011-05-12,25992
"Flinders Street Station Underpass",2011-05-13,31648
"Flinders Street Station Underpass",2011-05-14,18532
"Flinders Street Station Underpass",2011-05-15,16306
"Flinders Street Station Underpass",2011-05-16,26752
"Flinders Street Station Underpass",2011-05-17,27945
"Flinders Street Station Underpass",2011-05-18,28051
"Flinders Street Station Underpass",2011-05-19,29003
"Flinders Street Station Underpass",2011-05-20,32891
"Flinders Street Station Underpass",2011-05-21,23720
"Flinders Street Station Underpass",2011-05-22,17424
"Flinders Street Station Underpass",2011-05-23,26159
"Flinders Street Station Underpass",2011-05-24,27424
"Flinders Street Station Underpass",2011-05-25,28725
"Flinders Street Station Underpass",2011-05-26,28636
"Flinders Street Station Underpass",2011-05-27,33027
"Flinders Street Station Underpass",2011-05-28,20391
"Flinders Street Station Underpass",2011-05-29,17329
"Flinders Street Station Underpass",2011-05-30,27281
"Flinders Street Station Underpass",2011-05-31,27642
"Flinders Street Station Underpass",2011-06-01,28113
"Flinders Street Station Underpass",2011-06-02,29193
"Flinders Street Station Underpass",2011-06-03,32943
"Flinders Street Station Underpass",2011-06-04,23081
"Flinders Street Station Underpass",2011-06-05,18140
"Flinders Street Station Underpass",2011-06-06,27387
"Flinders Street Station Underpass",2011-06-07,25344
"Flinders Street Station Underpass",2011-06-08,25274
"Flinders Street Station Underpass",2011-06-09,27639
"Flinders Street Station Underpass",2011-06-10,32540
"Flinders Street Station Underpass",2011-06-11,23700
"Flinders Street Station Underpass",2011-06-12,21700
"Flinders Street Station Underpass",2011-06-13,17129
"Flinders Street Station Underpass",2011-06-14,26851
"Flinders Street Station Underpass",2011-06-15,28252
"Flinders Street Station Underpass",2011-06-16,28373
"Flinders Street Station Underpass",2011-06-17,31052
"Flinders Street Station Underpass",2011-06-18,21050
"Flinders Street Station Underpass",2011-06-19,17018
"Flinders Street Station Underpass",2011-06-20,26745
"Flinders Street Station Underpass",2011-06-21,25824
"Flinders Street Station Underpass",2011-06-22,26515
"Flinders Street Station Underpass",2011-06-23,28072
"Flinders Street Station Underpass",2011-06-24,33032
"Flinders Street Station Underpass",2011-06-25,22092
"Flinders Street Station Underpass",2011-06-26,16974
